train loss,valid loss
0.4813359018782495,0.4732796351723373
0.4627402991476193,0.45539686415717007
0.4452818120029611,0.43888612641952934
0.4291542541812843,0.4236403033286333
0.41423639781038524,0.4095455703977495
0.40043572137053585,0.39651844060141594
0.3876708447933197,0.3844829990565777
0.3758661394387903,0.373364803628996
0.36495843151925317,0.3631051247380674
0.35488837159855263,0.3536445975769311
0.3456041926229504,0.34493770520202816
0.33706146058901937,0.3369365088120103
0.3292099174479364,0.3295953578427434
0.3220083251805373,0.32287191499210893
0.3154171348457605,0.3167258673533797
0.30939556637280424,0.31111878249794245
0.30390484840937065,0.3060112488027662
0.29890624297336793,0.3013690142575651
0.29436394740158406,0.2971572482753545
0.2902445331425734,0.29334253633767365
0.2865156185039332,0.28989363300520926
0.2831458155537995,0.28678088436182586
0.28010534925360075,0.28397568164579573
0.2773659411870258,0.28145121280290186
0.2749013061254797,0.27918222472444176
0.2726866607095154,0.2771452236492187
0.27069898705247425,0.2753181679993868
0.26891646712598666,0.2736808886900544
0.267319154361604,0.2722146308347583
0.26588873082483316,0.27090208848379554
0.2646083118210376,0.2697275408376008
0.26346240035245116,0.26867652538977566
0.26243690138971304,0.2677358965221793
0.26151906562523103,0.266893752804026
0.2606972231411598,0.266139337874949
0.2599609368283984,0.26546292305737734
0.25930071485714173,0.2648558561243117
0.25870805538036457,0.264310291999951
0.2581753441145722,0.26381917097605767
0.2576957036491851,0.26337625746242704
0.2572630205204789,0.2629759679213166
0.25687185748362207,0.2626132089085877
0.25651740461168154,0.26228367182798684
0.2561953065680786,0.2619832881484181
0.25590173585314147,0.2617085864376277
0.255633392174479,0.2614566618092358
0.25538722352242804,0.2612247883975506
0.255160530058431,0.26101045702956616
0.25495100210250266,0.26081176824122665
0.2547567197134797,0.2606268151495606
0.25457574783916204,0.2604538929220289
0.2544065598450916,0.2602916898932308
0.25424774536784267,0.2601389298196882
0.25409802269767706,0.2599944796785712
0.2539562706796216,0.259857510086149
0.25382147435571106,0.25972694144956765
0.25369279254490223,0.2596020694617182
0.2535695511270577,0.25948203456588087
0.2534510369451953,0.2593662930838764
0.25333652886706337,0.2592543942630291
0.25322551836430185,0.2591458284854889
0.25311774057401737,0.2590400063097477
0.25301264226436615,0.25893684684485196
0.25290996528847115,0.2588361498136073
0.2528094410056799,0.2587376324161887
0.2527106742204075,0.25864104515872893
0.2526138034504904,0.2585465759523213
0.25251851136415776,0.2584534657243639
0.2524245020369409,0.2583618550375104
0.2523316029511707,0.2582713809385896
0.25223949299731724,0.25818183116056026
0.25214824122442325,0.25809328905120493
0.25205792591605386,0.2580055157672614
0.25196837245578496,0.25791854172199963
0.2518796788554796,0.25783252938464285
0.2517915357586364,0.257747015979141
0.2517038854494901,0.25766196025535465
0.25161686665575267,0.25757747170329093
0.25153028020556545,0.25749340674467386
0.25144402556855916,0.25740945122018455
0.25135818207767646,0.25732571784220637
0.2512725742769913,0.2572423643693328
0.2511873008079932,0.2571595005672425
0.2511023314486087,0.25707684325613084
0.2510176588531951,0.2569943668320775
0.2509332928859012,0.2569122469332069
0.25084916764581705,0.25683066284656525
0.2507653070587507,0.25674928270094094
0.2506816485818003,0.25666820831410586
0.25059820123961274,0.2565874856095761
0.25051504352562864,0.25650706071965396
0.2504320209714728,0.25642650831118224
0.2503490701947414,0.2563460916504264
0.2502661886769281,0.25626591491512957
0.250183459108984,0.2561858981512487
0.25010080488634784,0.25610590909980235
0.2500182702927522,0.2560260840728879
0.24993593550064194,0.25594644008390605
0.24985376546080684,0.2558670842014253
0.24977168524768992,0.2557878405079246
0.24968971416983807,0.2557087423205376
0.24960785852351658,0.25562957662716507
0.24952613761727238,0.25555064069665967
0.24944457222878094,0.2554720167070627
0.24936303643273636,0.25539354715496304
0.2492815463895529,0.25531516153179107
0.24920014932122028,0.2552367823645473
0.24911893526433218,0.25515851730108263
0.24903782908345612,0.25508026918582616
0.24895675480365753,0.2550020022131503
0.24887578231348118,0.25492377783358094
0.24879490615616381,0.2548457147423178
0.24871413136871767,0.25476783176325263
0.24863343003769994,0.25469000129029157
0.2485528395209514,0.25461226553283633
0.2484723298062741,0.25453459641896187
0.24839184212852533,0.25445707308128473
0.24831142580844986,0.2543795779552311
0.24823104034007434,0.2543021274879575
0.24815072790837625,0.25422466837987306
0.24807051138978609,0.2541474574599415
0.24799038113003047,0.25407046697847546
0.24791033524022976,0.253993420260027
0.24783035567109013,0.25391635770350696
0.24775041555854635,0.2538392965402454
0.24767052707537798,0.2537624376565218
0.24759070512274622,0.2536855894010514
0.2475109494907755,0.25360879046842455
0.24743124150054555,0.25353209256753323
0.2473516092753746,0.25345552381686864
0.2472720016056383,0.2533789864629507
0.24719244409614885,0.253302570482716
0.24711298187014083,0.25322639777325096
0.24703360947085098,0.2531502884812653
0.24695429457745083,0.25307419658452274
0.2468750428565791,0.25299818474799396
0.24679594917196623,0.25292226929217576
0.246716965671996,0.2528464327547699
0.24663803107301954,0.25277071319893
0.24655914033802462,0.2526950222235173
0.24648029871389898,0.2526194424908608
0.2464014854229672,0.25254394915141165
0.2463226985763496,0.25246853770315647
0.24624398896391964,0.252393274653703
0.2461653433635201,0.25231807850115
0.24608673491108585,0.2522429459877312
0.2460081699028821,0.2521678442936391
0.24592964393152317,0.25209282998368143
0.24585119183634369,0.252017919421196
0.24577280186431508,0.25194305431097747
0.24569448178083125,0.25186822772584855
0.24561621395634933,0.25179346459545193
0.2455380382672162,0.2517187916915864
0.24545994673816252,0.2516441717259586
0.24538189235707403,0.25156960065476597
0.2453038816300916,0.25149511226639154
0.2452258973474234,0.25142060906253755
0.24514791495363478,0.2513460781071335
0.24506996509055018,0.2512715659607202
0.2449919623388371,0.2511969413869083
0.24491397301915666,0.25112241628021004
0.24483600111914353,0.25104785031825305
0.2447580099105835,0.2509733250886202
0.2446800562697397,0.2508988511469215
0.24460212046831425,0.25082446073926984
0.24452423020987443,0.2507501803059131
0.24444637709939984,0.25067593841813507
0.24436853259382113,0.25060156877711415
0.24429070403878117,0.2505272914469242
0.24421291515021257,0.25045304564759135
0.2441351550145888,0.25037889227084814
0.24405739592834258,0.25030478582158683
0.2439796544716392,0.2502307352703065
0.24390195079252752,0.2501566699165851
0.24382426726146483,0.2500826582834125
0.24374661227347147,0.25000863277725877
0.2436689986309535,0.24993469414487482
0.24359142381540486,0.24986077353544534
0.24351390587611937,0.24978689856268466
0.2434363969614808,0.24971299860067667
0.2433589092442687,0.24963913850672542
0.2432814469219933,0.24956531690061093
0.2432040227970607,0.24949157964624463
0.24312663917810146,0.24941790873371064
0.24304927759607073,0.24934421542286872
0.24297191286590739,0.2492704735249281
0.24289456177765215,0.24919671210832894
0.24281723020781934,0.24912286699377
0.24273988016894166,0.2490489750355482
0.24266253348807215,0.2489750825408846
0.24258520737500258,0.24890121316723526
0.24250790539761663,0.24882734447531402
0.24243059586471236,0.24875349383428694
0.24235329724533458,0.24867966909892858
0.2422760049222221,0.24860584038868547
0.2421987472285687,0.24853207557275891
0.24212155837408253,0.24845844734832645
0.2420443976429147,0.24838487171195447
0.24196725517091616,0.2483113224450499
0.24189013410621965,0.24823782725073398
0.2418130250044272,0.24816428921557962
0.2417359150631327,0.24809065042063594
0.24165881078847698,0.24801702224835753
0.24158171301996204,0.24794339318014683
0.24150461630082468,0.2478697161488235
0.24142755064326274,0.24779612113907934
0.24135051352877013,0.2477226039171219
0.24127350075983664,0.24764913098327815
0.24119646805272976,0.24757557289674878
0.24111942422222082,0.2475020179785788
0.2410424015891384,0.24742850198410452
0.24096542554841915,0.24735507789440453
0.24088847049525086,0.24728166180476546
0.24081152089884583,0.2472082476913929
0.2407345908208632,0.24713487253524363
0.24065768194030707,0.24706151880323887
0.2405807917386713,0.2469880725964904
0.24050390447529268,0.2469146423395723
0.2404270354710834,0.2468412084467709
0.24035014967683335,0.24676773486472667
0.24027323575926499,0.24669422969967128
0.24019633023671702,0.24662071890756487
0.24011942891167923,0.24654723186977207
0.24004254752481488,0.246473802883178
0.23996568460699538,0.24640039429254829
0.2398888218990514,0.24632696681283414
0.2398119755613972,0.24625357659719885
0.23973515545818166,0.24618023006804288
0.2396583382932233,0.24610691633075477
0.23958151000486294,0.24603354375250638
0.23950467646961482,0.24596021118946373
0.2394278494405075,0.24588688358664512
0.23935101926326752,0.24581351909041405
0.2392741817403847,0.24574014328978955
0.23919732343982641,0.24566663717851042
0.23912044960848042,0.24559301017969848
0.2390435749376324,0.24551936819963158
0.23896669061251088,0.24544569995813073
0.23888982286755467,0.2453721188697964
0.23881298324591677,0.24529861221648752
0.23873615034029516,0.24522511230036617
0.23865933674322048,0.24515165349282325
0.23858252188689272,0.24507825962640345
0.2385057036725568,0.24500486762449145
0.23842890035938208,0.2449315209761262
0.23835211593500324,0.24485819051973523
0.23827535249817539,0.24478490914590656
0.23819860081437608,0.24471167174167932
0.23812186592061754,0.24463844956085085
0.2380451390021284,0.24456524925865233
0.23796840452812087,0.24449199493788182
0.23789163458515222,0.24441869512200357
0.2378148787038427,0.24434546474926175
0.23773816290875555,0.24427231302671135
0.2376614573975684,0.244199162453413
0.23758475902214857,0.2441260419059545
0.23750805456033894,0.24405292321182787
0.23743138535761496,0.24397993380203842
0.23735473525356238,0.24390693902783095
0.23727809081614856,0.2438339737020433
0.23720145687251024,0.2437610135488212
0.23712483573127802,0.24368807403743267
0.23704824607137223,0.24361523547768593
0.23697166459661134,0.2435424009375274
0.23689509970201572,0.24346961734630168
0.23681855768385068,0.24339686763472856
0.23674202825821622,0.24332415636628865
0.2366655061782246,0.24325145338848234
0.2365889996290207,0.2431787393372506
0.23651249454894535,0.24310604566521943
0.2364359821232272,0.2430333118867129
0.23635946172223965,0.24296057268418372
0.23628294698789087,0.24288791137561203
0.23620643750042983,0.2428152634650469
0.2361299370376157,0.2427426669318229
0.23605344559944852,0.24267009521089494
0.23597694660576296,0.2425975645724684
0.23590045327871617,0.24252505929023027
0.2358239622603,0.24245255540683866
0.23574748446404095,0.242380061365664
0.235671009186288,0.24230756984092294
0.23559454650106565,0.24223507865332067
0.23551808339609226,0.24216258750855923
0.23544163666140866,0.24209013517014683
0.23536521280315562,0.24201771157979965
0.23528879083378215,0.24194528675451873
0.23521237474092296,0.24187286421470344
0.2351359722899719,0.24180043817311525
0.23505956522175964,0.24172800754383206
0.23498315584491675,0.24165558818355204
0.23490674604832287,0.24158315002173186
0.2348303538812718,0.24151077010668814
0.23475397598575537,0.2414383959528059
0.2346776115222716,0.2413660558592528
0.23460126909571635,0.24129372665286064
0.2345249442987039,0.24122146888636053
0.23444862118069554,0.24114923144690692
0.23437230330957493,0.24107701659202577
0.23429597746318495,0.2410047568883747
0.23421966022169086,0.2409325283560902
0.23414329743721116,0.24086017466522752
0.23406691744293964,0.24078783587552607
0.233990545214062,0.24071552534773946
0.23391416836792314,0.24064319042116403
0.23383778879340267,0.24057087335176766
0.2337614207620352,0.24049858773872257
0.2336850600763106,0.2404263194669038
0.2336087058967268,0.2403540536724031
0.23353236535905111,0.24028179866634308
0.23345603027813872,0.2402095650564879
0.23337972017241196,0.24013739757612348
0.23330341279506683,0.24006521510519088
0.23322711486211964,0.23999304076097905
0.23315082931182754,0.23992087272927165
0.23307457167497822,0.23984879745543003
0.23299833775406154,0.2397767446450889
0.23292211516642233,0.23970470976829528
0.23284590706019334,0.239632716011256
0.23276970965761534,0.2395607460141182
0.2326935309339577,0.2394888133686036
0.2326173700497184,0.23941689162328839
0.2325412347702913,0.23934501369297503
0.23246511691053148,0.239273164562881
0.23238901542106144,0.23920134486071765
0.23231291875872814,0.2391295187473297
0.23223682986178867,0.2390577296372503
0.23216076342152878,0.23898601866886018
0.23208468858624848,0.23891432750597597
0.2320086078744539,0.23884262727759778
0.2319325368169328,0.23877095098607243
0.23185649388272997,0.23869934568926693
0.23178046563981283,0.23862775517255067
0.23170445187830588,0.23855617100931703
0.23162840852435207,0.23848444463685156
0.23155234103471461,0.23841273217275738
0.2314762960017567,0.2383410846143961
0.23140027153659876,0.23826946881227196
0.23132427435525707,0.23819792422652245
0.23124830277872757,0.238126392474398
0.2311723488317409,0.23805490983463823
0.2310964095760399,0.23798344807513058
0.2310204889992593,0.23791203938052058
0.23094458941002965,0.23784066081233324
0.23086871332685713,0.23776930450368672
0.2307928552929784,0.2376979664247483
0.23071701509851805,0.2376266421601176
0.23064119631135968,0.23755536702647806
0.23056540082038288,0.23748415138013662
0.23048960889728975,0.23741294118296355
0.23041382390008847,0.23734155824035405
0.23033807269284423,0.2372701496016234
0.2302623798309917,0.2371988448323682
0.23018669431478206,0.23712753283139318
0.2301110438477825,0.23705630474444478
0.23003541688684007,0.23698509100265802
0.22995982098747308,0.23691396625898778
0.22988424775466113,0.2368428918104619
0.22980867746010633,0.2367718168478459
0.22973308407924545,0.23670076072309165
0.22965750559954576,0.23662969792634247
0.2295819405518787,0.23655863889306783
0.22950635388703414,0.23648748562764377
0.2294307724690773,0.23641635120473803
0.2293552231620735,0.23634523892961443
0.22927966734892885,0.23627414883673192
0.22920409705437406,0.23620305973198266
0.22912853494496413,0.23613202725723387
0.22905298542808478,0.23606105263065547
0.2289774325531973,0.23599006844870746
0.2289018219625446,0.2359190698005259
0.22882614463147982,0.23584808377735317
0.22875045617701303,0.23577711354661732
0.22867478535208904,0.23570611003320663
0.22859912921845074,0.23563510865252466
0.22852348987485321,0.23556413038633764
0.2284478673212965,0.23549316837172957
0.22837223469371526,0.23542219410836696
0.22829658527609328,0.23535124053806067
0.2282209467719978,0.23528029903583228
0.22814528056433503,0.23520935498643666
0.2280696021838927,0.23513819359987975
0.22799391519855444,0.23506703831255435
0.22791825213902434,0.23499591290857644
0.2278426085979166,0.23492481460236012
0.2277669912912476,0.2348537635905668
0.22769139119437043,0.23478272587433457
0.22761580180114424,0.2347116992082447
0.22754023612385066,0.2346407123096287
0.2274646929032366,0.23456975340656935
0.22738913499133687,0.234498711659573
0.22731358505470653,0.2344275720221922
0.22723802609342925,0.2343563572075218
0.2271624612556377,0.2342851876197383
0.22708692433128894,0.23421404890716077
0.22701139139457488,0.23414289431180804
0.22693589098856481,0.23407180444337428
0.22686041618736696,0.2340007499586791
0.2267849949044241,0.23392983343452214
0.22670960552255873,0.23385896586999297
0.22663421362218722,0.23378811670746655
0.22655880870953413,0.23371725176274777
0.22648339099447493,0.23364640302583575
0.22640800392124014,0.23357562239002436
0.22633265693422774,0.23350486130081116
0.22625728686090926,0.23343405627179892
0.22618192644186422,0.23336331461090595
0.22610660338065994,0.23329259304143488
0.2260313071835209,0.23322198027186095
0.2259559755174207,0.2331512529756874
0.22588056997514108,0.23308026222418993
0.2258051568773431,0.2330093556381762
0.22572976140908793,0.23293849826138466
0.2256543883975123,0.23286754248663782
0.22557902902784482,0.23279662107117474
0.22550367889269976,0.23272567821480333
0.2254282943379711,0.23265475543867797
0.22535289068457107,0.23258382795844226
0.22527750654959341,0.23251292931102216
0.2252021054146995,0.23244203431066127
0.2251267372302606,0.23237123705260457
0.22505137597171354,0.23230043505690992
0.224976015342793,0.2322296659629792
0.22490059364009912,0.23215894276462495
0.22482519481383578,0.23208828904293477
0.22474978717280106,0.23201769874058664
0.22467438897616426,0.2319470860492438
0.22459895132293164,0.23187646388262512
0.2245234362256359,0.2318058109683916
0.2244479242764728,0.23173512922506778
0.22437244087037905,0.23166451128199697
