,,,
2.4411,1.5772,0.053555,0.041254
0.24203,0.17856,0.031692,0.33167
2.0388,0.51746,0.00068392,0.18104
2.2326,0.53018,0.019057,0.41158
0.41991,1.8418,0.070087,1.4795
2.9076,0.89198,0.056125,1.343
2.1923,0.21763,0.058172,1.3882
0.37142,1.9736,0.07314,0.96101
1.0163,0.73258,0.072757,0.80718
1.7379,1.5972,0.042355,1.2876
2.3404,0.79562,0.028724,0.86213
1.1925,1.8856,0.079516,1.3585
0.49775,0.25917,0.017668,1.248
2.9974,0.50235,0.059288,0.35699
0.072413,1.6116,0.058014,-0.043199
0.63812,0.22142,0.041839,0.13638
2.5813,1.8295,0.065505,0.41047
0.88167,0.76182,0.034078,1.2202
2.4364,1.6784,0.075429,1.2699
1.5203,0.19459,0.026764,1.1942
1.6784,0.78607,0.045427,0.36195
0.8822,1.6391,0.038285,0.44787
2.9825,1.6267,0.073863,0.82552
0.26154,0.76954,0.013132,0.47016
0.026426,1.8694,0.057524,0.36393
1.8405,1.327,0.063685,0.43006
2.0164,0.22447,0.0034761,0.5007
1.8615,0.22703,0.028733,0.24337
2.4787,0.21565,0.040366,0.99668
0.33567,0.39588,0.050996,0.22146
2.5083,0.2069,0.075692,1.1228
2.3743,1.0625,0.026305,1.024
2.4195,0.60112,0.040799,1.3689
1.3883,1.6812,0.052867,1.5846
0.93305,0.56108,0.042098,0.77985
0.073458,1.4733,0.0065751,0.93398
2.0541,1.3011,0.063274,0.28055
0.14374,0.24569,0.073055,0.785
1.0048,0.77488,0.062752,0.42532
0.69944,1.5588,0.078192,0.42276
1.1422,1.2268,0.05979,0.55208
2.0471,0.24013,0.051638,1.224
0.44594,0.41833,0.068527,0.2666
0.12441,0.63082,0.0075446,1.0762
0.35999,0.33573,0.060838,1.4714
1.402,1.6413,0.029617,0.83906
2.1309,1.6959,0.058162,1.2228
2.9061,1.4019,0.0062084,0.30221
1.0067,1.2555,0.024337,1.2456
0.66931,1.549,0.043962,0.49653
0.091252,0.61215,0.00059451,0.8284
2.9036,0.83535,0.018896,0.83555
1.1328,1.5625,0.036451,1.1087
2.2564,1.6648,0.032694,0.31391
2.6048,0.93763,0.0036314,0.089306
0.79726,0.33146,0.010902,0.29371
1.8663,1.8528,0.049733,0.80272
0.53855,1.8577,0.019396,1.0958
0.30022,0.45463,0.031806,0.73837
0.68021,0.43281,0.060936,1.2619
1.4409,0.8758,0.072138,0.25922
0.16912,1.3133,0.06918,1.2947
1.2513,1.1677,0.039799,1.2821
0.46301,0.38069,0.014009,0.5734
0.56758,0.24134,0.04676,0.33193
3.1627,0.95508,0.05589,1.5943
0.26721,1.448,0.037663,0.86616
1.1281,1.2898,0.044599,0.44994
1.2881,1.0055,0.035988,1.4111
0.97199,1.8819,0.06644,0.94566
1.8622,0.15968,0.033424,1.1739
2.2303,0.52644,0.052612,1.4639
1.2129,1.4211,0.072251,1.3613
2.7708,1.9042,0.0020527,0.28195
1.0216,1.15,0.016742,0.36662
2.7929,1.3877,0.047869,0.25799
0.82692,1.8925,0.07039,1.4315
2.1927,1.8999,0.060423,1.0495
0.30546,1.2082,0.050087,0.7038
1.0316,0.40738,0.043039,1.0284
1.3733,1.0311,0.047337,1.168
2.7166,2.0258,0.045987,0.70436
2.7728,0.11711,0.018527,0.14632
0.38539,1.5899,0.015412,1.0346
0.19923,1.9737,0.079748,0.63316
1.4805,1.0947,0.07817,0.20904
3.0321,0.29971,0.048123,1.1263
1.5857,0.90005,0.075205,0.25481
0.43104,0.17261,0.047575,0.77209
1.2853,1.8863,0.078445,0.94626
1.7365,1.1443,0.038222,0.40093
1.4984,1.6144,0.027474,0.38249
2.4197,1.2305,0.058811,1.3334
1.0405,0.93368,0.044987,0.96606
1.7655,1.5526,0.033221,0.52982
2.5389,0.54525,0.05508,0.65597
2.7773,1.8647,0.073654,0.45786
2.8233,0.44795,0.013552,0.33197
0.83662,0.60285,0.073819,0.31748
0.15055,1.8104,0.051087,1.3289
2.9387,0.77184,0.03638,1.5356
2.4242,0.20752,0.0029837,0.014713
2.4725,0.36617,0.011997,-0.037055
3.0606,1.1947,0.058575,0.96735
2.8641,0.28893,0.073344,0.11889
0.173,1.2996,0.012113,0.22829
2.4224,1.9907,0.0059761,0.77628
1.3537,1.0894,0.068661,1.4048
2.453,1.5189,0.054188,0.032003
0.93655,0.24998,0.049729,0.29419
1.9059,0.18443,0.063454,0.88186
2.4791,1.4526,0.078268,0.75112
2.0386,0.28291,0.075244,0.13225
0.25907,0.23678,0.070255,0.3566
