X,Y,Z,roll,pitch,yaw,Theta1,Theta2,Theta3,Theta4
-0.308918536381545,0.044356806344266,0.1864900285646,2.842155561944415,-1.0729028853350767e-16,3.1415926535897927,2.505126149921169,1.4047248321116006,0.06350997143539963,1.067695420088355
0.0380097797254693,0.32796608176268394,0.19779280818109804,1.4113376346875433,-9.152641829712592e-17,3.1415926535897927,1.0104568793820687,1.2449754437991256,0.052207191818901565,0.8440946884936509
-0.28752217454567996,0.252281080953869,0.23846985002455,1.4553151633570536,-1.1954407735539114e-16,3.1415926535897927,2.193590917699636,0.6136876257152828,0.011530149975449528,1.351963380057865
0.209188544439448,0.18650257731500897,0.236638220147207,1.657353254886409,-2.015690296707312e-17,3.1415926535897927,0.165703647424413,1.656995588791759,0.013361779852793123,0.16534598132976286
-0.17240250521629003,0.36078683016487106,0.19995659077911399,1.8710639738059345,-2.185218020530456e-17,3.1415926535897927,1.9962354909536169,0.0542257973946171,0.0500434092208864,0.17939731454229993
0.17434058333989003,0.296348930221928,0.231122770658845,1.3355857984261623,-4.921249316874596e-17,3.1415926535897927,0.6371543518534112,1.1119682482058004,0.01887722934115509,0.4135368016330492
-0.0351957789507248,0.267340024267078,0.21145669093075498,1.5095322306868364,-1.194022846211632e-16,3.1415926535897927,1.1208116231246663,1.7354130499149327,0.03854330906924487,1.3466924423527626
0.206302446769307,0.312195435055684,0.21873071363589897,1.2576916865369163,-2.4374083796913728e-17,3.1415926535897927,0.710998409797183,0.7470607832832222,0.03126928636410136,0.2003675065434886
0.0417106195508441,0.360245214525145,0.20825150967089803,0.4808041579329976,-1.2242721649956555e-16,3.1415926535897927,1.1250897188899402,0.9017750589201986,0.041748490329102175,1.5460606198771412
-0.318539587146755,0.13731266009346302,0.245495534087335,2.2224088223801344,-1.1419547804922642e-16,3.1415926535897927,2.3432047189957568,1.0804140648859373,0.0045044659126650816,1.2012099615015603
-0.30576198873690996,0.0779322175842282,0.211235492816426,-2.6311913385580183,-1.5907873762896455e-17,3.1415926535897927,2.406889271157977,1.3753704488744158,0.03876450718357423,0.13026575141082486
-0.227232895448316,0.329063274394171,0.18764969287300698,0.7425024486734607,-1.2174030976939816e-16,3.1415926535897927,2.157550804960501,0.04692911740598764,0.0623503071269929,1.4619774736930278
-0.0911213277134019,0.202746720117401,0.231382434682889,-2.920892601946361,-7.356791033856955e-18,3.1415926535897927,1.357161364273938,2.065240288505369,0.0186175653171108,0.060108947546082064
-0.392495810431927,0.0126290779830726,0.22144543778295497,2.67506895869406,-7.72058697991936e-17,3.1415926535897927,2.961755313512948,0.3954255364271444,0.028554562217045214,0.6821118912460329
-0.293033590251068,0.0171760968402892,0.213372700756374,2.7575626921504908,-1.1934162709150639e-16,3.1415926535897927,2.5467574913341693,1.5552796599109908,0.036627299243626274,1.3444744590946696
-0.0026478632567855,0.293306393172973,0.24900937967080203,2.1357965378389085,-5.4836019357989234e-17,3.1415926535897927,1.0430792089273733,1.5569872018380917,0.0009906203291977713,0.4642698729265565
-0.389844708338634,-0.0434105148864494,0.221887242492594,3.0361895098623313,-5.563247079382093e-17,3.1415926535897927,3.1004071245799567,0.4073390378473749,0.028112757507406504,0.4715566525650008
-0.38823873985762397,-0.0202418612190893,0.19876671896500603,2.705240901433557,-8.755242728413851e-17,3.1415926535897927,3.010733866527155,0.4910164660833588,0.05123328103499389,0.7965094311769563
-0.298145320682046,0.225620036606274,0.24838066513725798,2.745566745296725,-2.7004835043931007e-17,3.1415926535897927,2.216309884605026,0.7515954139167901,0.0016193348627422033,0.22233855322509127
-0.218213572431186,0.0181865887845376,0.19199132865169297,-2.7396134921926207,-1.0062868811327799e-16,3.1415926535897927,2.4204389804819577,2.0875126164360482,0.058008671348306874,0.96437978193104
-0.0848690707308517,0.33175012293997697,0.23614629483453303,2.2533868909361177,-3.4719675573721955e-17,3.1415926535897927,1.414694255714848,1.126142520370013,0.013853705165466856,0.2874498851487436
0.20819715394616198,0.331744927022966,0.180611256764528,1.2003503883377409,-9.162840930718287e-18,3.1415926535897927,0.8526024713071997,0.4226381759039129,0.06938874323547213,0.0748902588733719
