X,Y,Z,q_1_x,q_2_y,q_3_z,q_0_w,Theta1,Theta2,Theta3,Theta4
0.170349491774825,0.32942779947891904,0.19384031301900503,0.9208148177790926,0.39000009148519016,5.695388979832822e-17,2.24867492869585e-17,0.8007704718904188,0.7946213893131262,0.05615968698099525,0.7941284770959444
0.0259205832024564,0.39332823177992704,0.234839626987492,0.8873750552187732,0.4610482744523389,5.804626141517836e-17,1.9494383611066548e-17,1.3731002853218643,0.3528653743435843,0.015160373012507644,0.7676133454510907
0.0306438476044315,0.27207352874674695,0.18476637383754702,0.2759134548621227,0.9611824828959624,5.897604448621308e-17,1.646892933419962e-17,0.8847166726311115,1.705025032114367,0.06523362616245308,0.007228886821577761
-0.341233637229935,0.0209179340114697,0.243983049378517,-0.03390824322717343,-0.9994249501794756,-4.6987774523796097e-17,3.926255852533752e-17,2.671956150960913,1.1317909120587542,0.006016950621483072,0.7299838981611739
-0.388524388577374,0.0682811202261772,0.210325293384347,-0.5771660753666445,-0.8166267944697044,-4.850414690820993e-17,3.73730810793201e-17,2.8391368423064147,0.34370243630248554,0.03967470661565257,1.2717548974556452
-0.208156837165455,-0.104085998544677,0.245389895118609,0.14173572181589394,-0.9899045333572968,7.159333678549608e-18,6.081236221307168e-17,2.977272271725212,1.9945201655403628,0.004610104881391468,1.5457705456717894
0.0105737494644658,0.297449679666464,0.22717105656029601,0.4091826069963678,0.9124525160969508,6.013787165340635e-17,1.1525443577280091e-17,1.0077437793105808,1.5229365097546608,0.022828943439703767,0.232203760051218
-0.378876291821715,-0.00514329809001001,0.17790234992073498,-0.4462675679075077,-0.8948995797484308,-3.801993107198418e-17,4.79987947550375e-17,2.905333710529583,0.6745587032431185,0.07209765007926468,1.3634801548447746
-0.0725759934438463,0.36150100619805897,0.190093846485966,0.6041473221996638,0.7968726454578395,5.997264744307849e-17,1.2356415957827542e-17,1.4657684072491857,0.8239379661334812,0.0599061535140337,0.4455045250646423
-0.39224779769298906,0.0578500682021244,0.23942022814625896,-0.2158573439310685,-0.9764249111278474,-5.944058704140438e-17,1.4704287430129858e-17,2.892667465048971,0.2738646830478336,0.010579771853741244,0.4600790718016109
-0.368603903697752,0.051323492864216,0.241008113522743,-0.4902687866810208,-0.8715712918667754,-3.975516707102338e-17,4.6571731209067826e-17,2.71689407915037,0.7764973459318353,0.008991886477256841,1.3765950103301994
0.23716255841113798,0.237046863525871,0.22735811635529102,0.9973607629681478,0.07260515471779015,6.097650283872775e-17,5.591561339489268e-18,0.3557496838636853,1.1962712212104971,0.02264188364470943,1.4066827124808052
0.24705481993633,0.30683140266173,0.19472395841775303,0.9935396429272588,0.11348558468798985,5.1686349800098905e-17,3.2831702681957557e-17,0.7582154709748484,0.360403562381939,0.05527604158224679,0.8911578258182641
-0.0700843966538041,0.366261370634595,0.22302012736249302,-0.8259779529811789,-0.5637024225502506,-6.106703504332756e-17,4.4962971066919795e-18,1.4772983808494642,0.7658556507280455,0.0269798726375066,1.0454311296684236
0.0153265337442196,0.369400205754005,0.179758667396028,-0.9359671039067552,-0.3520874612996057,-6.08572006136017e-17,6.767613326016942e-18,1.230960620533884,0.8103859237786973,0.07024133260397238,1.32174565873989
-0.166079978751288,0.36102971647337495,0.23185186255314802,0.6857769955863658,0.7278117286252932,5.952810138270812e-17,1.4345891482395522e-17,1.913662419917604,0.2357752385610705,0.018148137446851592,0.5191864856133912
0.10556931519565,0.37555901764702904,0.17321619035621397,0.7909990746873242,0.6118173451642224,4.89807646328593e-17,3.674621276587674e-17,1.1250775691843329,0.4604347330159557,0.07678380964378638,0.268800129303381
-0.34412999398165195,-0.0749992359071501,0.227561160991631,0.3176035668362869,-0.9482235887874064,-5.2443500577364967e-17,3.160820627379167e-17,2.984043901067303,1.0231594214570845,0.02243883900836892,0.219208414939608
0.164211003139587,0.188375082039636,0.217654221511762,0.6651845904521339,0.7466789541864878,5.861644678953998e-17,1.7706259413655754e-17,0.244315049404943,1.8761819714607209,0.032345778488238504,0.43438637942508335
0.0707273006185566,0.233176572947577,0.24187229368920002,0.3731937767689679,0.9277534181995308,6.023991824594527e-17,1.0979604108367307e-17,0.659352953567077,1.9195049775831716,0.008127706310799647,0.2021635411062976
0.3853856855691621,0.10656183438008199,0.215350548313388,0.9907757298279316,-0.13551181935141215,2.6159783316823968e-17,5.536303092742902e-17,0.2483370534897055,0.05715059540357927,0.03464945168661246,0.5773477063078101
0.349789109267532,0.17531701493664903,0.21122230386064303,0.9580219852024858,0.28669474335726525,2.63616155710932e-17,5.526721162802174e-17,0.303163991536769,0.4326774174824128,0.03877769613935728,0.1542914816724795
0.263674466115948,0.300515545047792,0.21002941164120603,0.9838707290736842,-0.17888093378562414,5.3773789958964995e-17,2.928786387061647e-17,0.8256392173327923,0.0665821818218239,0.03997058835879425,1.251919242219106
-0.19886672649252998,0.158344939355475,0.21093366484463896,0.10963135945790638,-0.9939723160246524,-5.4873790883269055e-17,2.717106053789405e-17,1.8652345022186052,1.8459748387117343,0.039066335155360864,0.34991235468544163
0.17839095578241798,0.275615240308018,0.20693037830524103,0.8808641870959647,0.4733690778787365,5.923963433455301e-17,1.549403693564371e-17,0.5460016024281801,1.262088379207595,0.04306962169475943,0.8218667690891338
0.243373759353844,0.31354005660835804,0.217523421330622,0.9814233532253704,-0.19185463701425004,5.838288876441639e-17,1.846179179214266e-17,0.8145480328489334,0.2569271492590046,0.03247657866937827,1.4575782637410255
-0.0338774658766972,0.366578379097019,0.220832350414078,0.7047727516731512,0.7094331318024656,6.034132566062829e-17,1.0407875584029866e-17,1.3570929651339914,0.8315941322244693,0.029167649585922214,0.6112999858499873
-0.214148037289876,0.21548328815548604,0.23940878289878,-0.2758120454136102,-0.9612115873233952,-5.5119733379669416e-17,2.6668604178111728e-17,1.839376643680264,1.4734100719020753,0.010591217101219757,0.7300628910807764
0.23053120334214103,0.284242179700772,0.234796607013041,0.8371346222994396,0.5469969142029728,4.6191401713069935e-17,4.019644094240735e-17,0.5735514020782199,0.8599042448880454,0.015203392986959241,0.2759102935578497
-0.0342181295252591,0.22140623532371498,0.18127404512738898,-0.5076393853758013,-0.8615696457137281,-5.272134155735528e-17,3.1142568953882536e-17,1.0892760589604438,2.053428142708542,0.0687259548726114,1.06599689152872
-0.0879439768610351,0.340741801406874,0.222803772665823,-0.8226658738658579,-0.5685251621313908,-5.847794275748213e-17,1.8158459943158358e-17,1.4501318081136334,1.026454787358749,0.02719622733417665,1.267162619635206
0.18586940395216503,0.21124335074262898,0.24445079231664396,0.9303065343853056,0.36678297681326777,6.122991512766389e-17,5.449312926594624e-19,0.2888531725182993,1.6485922617951108,0.005549207683355633,1.1863481775826632
-0.29971156196075605,0.261027499444696,0.24352386652990302,-0.684181676644622,-0.7293116160762516,-6.020869700398377e-17,1.1149540875619847e-17,2.3375856938354103,0.23363322060917704,0.0064761334700972365,0.9365883777866072
0.0761138459504292,0.22815801592837698,0.18028594855555502,0.47993850062315097,0.877302134740137,6.107643267388501e-17,4.366786975229426e-18,0.6284149561738781,1.9412174554304171,0.06971405144444529,0.4292089790016662
-0.303698205440021,-0.0683146258196186,0.204694085786111,-0.13966592470247047,-0.9901986818194636,-1.773150046230625e-17,5.86088162993408e-17,2.8670165130506824,1.4114631743108512,0.045305914213889284,1.4171350829493976
-0.156344073400897,0.284918192940954,0.23135549376482897,-0.3357778956997268,-0.9419411896501096,-6.088885396590772e-17,6.476644144385952e-18,1.6128811849748903,1.2922503644887224,0.01864450623517061,0.4484007995586768
-0.223743945775113,-0.0469652521225338,0.243226798606475,0.3882192081431335,-0.9215670601908028,-2.2235053711659417e-17,5.705262345496714e-17,2.71703357671503,2.022433150896232,0.0067732013935245675,0.800477169081283
