train loss,valid loss
1.0298104649409652,1.0175769970715045
1.0145683288574219,1.0026936337649823
0.9998901877552271,0.9886435974240303
0.9860161244869232,0.9753459091186524
0.9728427082300186,0.9626854505389929
0.9602798596024513,0.950619859866798
0.9483108166605234,0.9391388694122433
0.9369115913286805,0.9282054604142904
0.926047676242888,0.9177884129285813
0.9156892215833068,0.9078596387952567
0.9058112520724535,0.8984001867771149
0.8964006900787354,0.8894018485620618
0.8874445222318172,0.8808421839401126
0.8789109969511628,0.8726854773834348
0.8707730574533343,0.8649159936010837
0.863026799634099,0.8575348977148533
0.8556646062061191,0.8505311416834593
0.8486714567989111,0.8438777735456824
0.8420130871236324,0.837538209207356
0.8356612836942077,0.8314942722469568
0.8296002121642232,0.8257317193746567
0.8238164773210883,0.8202383572757244
0.818298458121717,0.8150037688985466
0.8130367565900087,0.8100197068974375
0.8080230504274368,0.805275986507535
0.8032481838017702,0.8007627578601241
0.7987027512863278,0.7964708730950951
0.7943768939003348,0.7923912268877029
0.7902620937675238,0.788516066737473
0.7863520821556449,0.7848407719656825
0.7826417973265052,0.7813607782796025
0.7791261244565248,0.7780693038403987
0.775798193179071,0.7749593364968896
0.7726515205577016,0.7720244770050049
0.769679730758071,0.7692582279220224
0.7668755017220974,0.7666528788208962
0.7642313847318292,0.7642014568373561
0.7617404460906982,0.7618969034925103
0.7593957893550396,0.7597326022833586
0.7571908989921212,0.7577022179216146
0.7551195221021771,0.755799618974328
0.7531755166128278,0.754018509954214
0.7513528596609831,0.7523529818803072
0.7496457323431969,0.7507973211705685
0.7480483995750546,0.749345887877047
0.7465553944930434,0.747993258073926
0.7451612688601017,0.7467341412678361
0.7438607346266508,0.7455634923130274
0.7426487989723682,0.7444763039648533
0.7415205435827374,0.743467709466815
0.7404711339622736,0.7425330825075507
0.7394960056990385,0.7416679826229811
0.738590756431222,0.7408680979758501
0.7377510964870453,0.7401293308958411
0.7369729839265347,0.7394477506279945
0.7362524913623929,0.7388195573985576
0.735585942864418,0.7382412221506238
0.7349698515608907,0.7377092867940664
0.7344007566571236,0.737220478206873
0.733875535428524,0.7367718255594373
0.73339116666466,0.7363605250567198
0.7329447669908404,0.7359837243407965
0.7325335955247283,0.7356387881785631
0.7321551218628883,0.7353232902884483
0.731806967407465,0.7350350528508425
0.7314869854599237,0.7347720583826304
0.7311930358409882,0.7345322288572789
0.7309231562539935,0.7343138086497784
0.7306754747405648,0.7341149701923132
0.7304482823237777,0.733934166714549
0.730240005068481,0.7337698857486248
0.7300490718334913,0.7336207665205002
0.7298741079866886,0.7334855033606291
0.7297138310968876,0.73336287727952
0.7295670546591282,0.7332518180906773
0.7294326648116112,0.7331513126343489
0.7293096454814076,0.733060450643301
0.7291970597580075,0.7329783356189727
0.7290940321981907,0.7329042209684848
0.7289998047053814,0.7328373997658492
0.7289135782048106,0.7327771578580141
0.7288346700370312,0.7327228832393885
0.7287624776363373,0.7326740485280753
0.7286964170634747,0.7326301132142544
0.7286359574645758,0.7325905940681696
0.7285805968567729,0.7325550443083048
0.7285298742353916,0.7325231021791696
0.7284834235906601,0.7324944473057985
0.7284408370032907,0.7324687146693468
0.7284017810598016,0.7324455895423889
0.728365913964808,0.7324248056411743
0.7283329600468278,0.7324061317443847
0.7283026557415724,0.7323893219232559
0.7282747458666563,0.7323742152303457
0.7282490134239197,0.7323606050759554
0.7282252693548799,0.7323483179062605
0.728203265927732,0.7323372447639703
0.7281829183921218,0.732327225252986
0.7281640293076634,0.7323181381076574
0.7281464524567127,0.7323098108321429
0.7281300229951739,0.7323021101802587
0.7281145686283708,0.7322949438393116
